"run_type_id","distance_category_id","elevation_category_id","weather_category_id","run_type_name","vibe_description"
"RUN_0649","DIST_07","ELEV_02","WXCAT_04","Damp Rolling Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0650","DIST_07","ELEV_02","WXCAT_05","Dry Rolling Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0651","DIST_07","ELEV_02","WXCAT_06","Swampy Rolling Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0652","DIST_07","ELEV_02","WXCAT_07","Toasty Rolling Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0653","DIST_07","ELEV_02","WXCAT_08","Slick Rolling Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0654","DIST_07","ELEV_02","WXCAT_09","Sweaty Rolling Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0655","DIST_07","ELEV_02","WXCAT_10","Molten Rolling Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0656","DIST_07","ELEV_02","WXCAT_11","Desert Rolling Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0657","DIST_07","ELEV_02","WXCAT_12","Windy Rolling Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0658","DIST_07","ELEV_02","WXCAT_13","Stormy Rolling Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0659","DIST_07","ELEV_02","WXCAT_14","Foggy Rolling Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0660","DIST_07","ELEV_02","WXCAT_15","Perfect Rolling Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0661","DIST_07","ELEV_03","WXCAT_01","Frozen Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0662","DIST_07","ELEV_03","WXCAT_02","Chilly Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0663","DIST_07","ELEV_03","WXCAT_03","Crisp Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0664","DIST_07","ELEV_03","WXCAT_04","Damp Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0665","DIST_07","ELEV_03","WXCAT_05","Dry Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0666","DIST_07","ELEV_03","WXCAT_06","Swampy Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0667","DIST_07","ELEV_03","WXCAT_07","Toasty Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0668","DIST_07","ELEV_03","WXCAT_08","Slick Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0669","DIST_07","ELEV_03","WXCAT_09","Sweaty Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0670","DIST_07","ELEV_03","WXCAT_10","Molten Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0671","DIST_07","ELEV_03","WXCAT_11","Desert Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0672","DIST_07","ELEV_03","WXCAT_12","Windy Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0673","DIST_07","ELEV_03","WXCAT_13","Stormy Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0674","DIST_07","ELEV_03","WXCAT_14","Foggy Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0675","DIST_07","ELEV_03","WXCAT_15","Perfect Hilly Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0676","DIST_07","ELEV_04","WXCAT_01","Frozen Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0677","DIST_07","ELEV_04","WXCAT_02","Chilly Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0678","DIST_07","ELEV_04","WXCAT_03","Crisp Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0679","DIST_07","ELEV_04","WXCAT_04","Damp Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0680","DIST_07","ELEV_04","WXCAT_05","Dry Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0681","DIST_07","ELEV_04","WXCAT_06","Swampy Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0682","DIST_07","ELEV_04","WXCAT_07","Toasty Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0683","DIST_07","ELEV_04","WXCAT_08","Slick Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0684","DIST_07","ELEV_04","WXCAT_09","Sweaty Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0685","DIST_07","ELEV_04","WXCAT_10","Molten Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0686","DIST_07","ELEV_04","WXCAT_11","Desert Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0687","DIST_07","ELEV_04","WXCAT_12","Windy Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0688","DIST_07","ELEV_04","WXCAT_13","Stormy Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0689","DIST_07","ELEV_04","WXCAT_14","Foggy Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0690","DIST_07","ELEV_04","WXCAT_15","Perfect Climber's Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0691","DIST_07","ELEV_05","WXCAT_01","Frozen Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0692","DIST_07","ELEV_05","WXCAT_02","Chilly Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0693","DIST_07","ELEV_05","WXCAT_03","Crisp Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0694","DIST_07","ELEV_05","WXCAT_04","Damp Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0695","DIST_07","ELEV_05","WXCAT_05","Dry Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0696","DIST_07","ELEV_05","WXCAT_06","Swampy Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0697","DIST_07","ELEV_05","WXCAT_07","Toasty Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0698","DIST_07","ELEV_05","WXCAT_08","Slick Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0699","DIST_07","ELEV_05","WXCAT_09","Sweaty Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0700","DIST_07","ELEV_05","WXCAT_10","Molten Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0701","DIST_07","ELEV_05","WXCAT_11","Desert Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0702","DIST_07","ELEV_05","WXCAT_12","Windy Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0703","DIST_07","ELEV_05","WXCAT_13","Stormy Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0704","DIST_07","ELEV_05","WXCAT_14","Foggy Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0705","DIST_07","ELEV_05","WXCAT_15","Perfect Leg Burner Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0706","DIST_07","ELEV_06","WXCAT_01","Frozen Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0707","DIST_07","ELEV_06","WXCAT_02","Chilly Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0708","DIST_07","ELEV_06","WXCAT_03","Crisp Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0709","DIST_07","ELEV_06","WXCAT_04","Damp Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0710","DIST_07","ELEV_06","WXCAT_05","Dry Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0711","DIST_07","ELEV_06","WXCAT_06","Swampy Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0712","DIST_07","ELEV_06","WXCAT_07","Toasty Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0713","DIST_07","ELEV_06","WXCAT_08","Slick Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0714","DIST_07","ELEV_06","WXCAT_09","Sweaty Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0715","DIST_07","ELEV_06","WXCAT_10","Molten Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0716","DIST_07","ELEV_06","WXCAT_11","Desert Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0717","DIST_07","ELEV_06","WXCAT_12","Windy Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0718","DIST_07","ELEV_06","WXCAT_13","Stormy Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0719","DIST_07","ELEV_06","WXCAT_14","Foggy Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0720","DIST_07","ELEV_06","WXCAT_15","Perfect Summit Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0721","DIST_07","ELEV_99","WXCAT_01","Frozen Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0722","DIST_07","ELEV_99","WXCAT_02","Chilly Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0723","DIST_07","ELEV_99","WXCAT_03","Crisp Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0724","DIST_07","ELEV_99","WXCAT_04","Damp Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0725","DIST_07","ELEV_99","WXCAT_05","Dry Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0726","DIST_07","ELEV_99","WXCAT_06","Swampy Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0727","DIST_07","ELEV_99","WXCAT_07","Toasty Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0728","DIST_07","ELEV_99","WXCAT_08","Slick Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0729","DIST_07","ELEV_99","WXCAT_09","Sweaty Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0730","DIST_07","ELEV_99","WXCAT_10","Molten Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0731","DIST_07","ELEV_99","WXCAT_11","Desert Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0732","DIST_07","ELEV_99","WXCAT_12","Windy Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0733","DIST_07","ELEV_99","WXCAT_13","Stormy Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0734","DIST_07","ELEV_99","WXCAT_14","Foggy Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0735","DIST_07","ELEV_99","WXCAT_15","Perfect Unknown Terrain Halfway","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0736","DIST_08","ELEV_01","WXCAT_01","Frozen Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0737","DIST_08","ELEV_01","WXCAT_02","Chilly Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0738","DIST_08","ELEV_01","WXCAT_03","Crisp Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0739","DIST_08","ELEV_01","WXCAT_04","Damp Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0740","DIST_08","ELEV_01","WXCAT_05","Dry Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0741","DIST_08","ELEV_01","WXCAT_06","Swampy Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0742","DIST_08","ELEV_01","WXCAT_07","Toasty Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0743","DIST_08","ELEV_01","WXCAT_08","Slick Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0744","DIST_08","ELEV_01","WXCAT_09","Sweaty Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0745","DIST_08","ELEV_01","WXCAT_10","Molten Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0746","DIST_08","ELEV_01","WXCAT_11","Desert Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0747","DIST_08","ELEV_01","WXCAT_12","Windy Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0748","DIST_08","ELEV_01","WXCAT_13","Stormy Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0749","DIST_08","ELEV_01","WXCAT_14","Foggy Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0750","DIST_08","ELEV_01","WXCAT_15","Perfect Flat Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0751","DIST_08","ELEV_02","WXCAT_01","Frozen Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0752","DIST_08","ELEV_02","WXCAT_02","Chilly Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0753","DIST_08","ELEV_02","WXCAT_03","Crisp Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0754","DIST_08","ELEV_02","WXCAT_04","Damp Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0755","DIST_08","ELEV_02","WXCAT_05","Dry Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0756","DIST_08","ELEV_02","WXCAT_06","Swampy Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0757","DIST_08","ELEV_02","WXCAT_07","Toasty Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0758","DIST_08","ELEV_02","WXCAT_08","Slick Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0759","DIST_08","ELEV_02","WXCAT_09","Sweaty Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0760","DIST_08","ELEV_02","WXCAT_10","Molten Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0761","DIST_08","ELEV_02","WXCAT_11","Desert Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0762","DIST_08","ELEV_02","WXCAT_12","Windy Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0763","DIST_08","ELEV_02","WXCAT_13","Stormy Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0764","DIST_08","ELEV_02","WXCAT_14","Foggy Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0765","DIST_08","ELEV_02","WXCAT_15","Perfect Rolling Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0766","DIST_08","ELEV_03","WXCAT_01","Frozen Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0767","DIST_08","ELEV_03","WXCAT_02","Chilly Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0768","DIST_08","ELEV_03","WXCAT_03","Crisp Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0769","DIST_08","ELEV_03","WXCAT_04","Damp Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0770","DIST_08","ELEV_03","WXCAT_05","Dry Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0771","DIST_08","ELEV_03","WXCAT_06","Swampy Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0772","DIST_08","ELEV_03","WXCAT_07","Toasty Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0773","DIST_08","ELEV_03","WXCAT_08","Slick Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0774","DIST_08","ELEV_03","WXCAT_09","Sweaty Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0775","DIST_08","ELEV_03","WXCAT_10","Molten Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0776","DIST_08","ELEV_03","WXCAT_11","Desert Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0777","DIST_08","ELEV_03","WXCAT_12","Windy Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0778","DIST_08","ELEV_03","WXCAT_13","Stormy Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0779","DIST_08","ELEV_03","WXCAT_14","Foggy Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0780","DIST_08","ELEV_03","WXCAT_15","Perfect Hilly Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0781","DIST_08","ELEV_04","WXCAT_01","Frozen Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0782","DIST_08","ELEV_04","WXCAT_02","Chilly Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0783","DIST_08","ELEV_04","WXCAT_03","Crisp Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0784","DIST_08","ELEV_04","WXCAT_04","Damp Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0785","DIST_08","ELEV_04","WXCAT_05","Dry Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0786","DIST_08","ELEV_04","WXCAT_06","Swampy Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0787","DIST_08","ELEV_04","WXCAT_07","Toasty Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0788","DIST_08","ELEV_04","WXCAT_08","Slick Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0789","DIST_08","ELEV_04","WXCAT_09","Sweaty Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0790","DIST_08","ELEV_04","WXCAT_10","Molten Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0791","DIST_08","ELEV_04","WXCAT_11","Desert Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0792","DIST_08","ELEV_04","WXCAT_12","Windy Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0793","DIST_08","ELEV_04","WXCAT_13","Stormy Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0794","DIST_08","ELEV_04","WXCAT_14","Foggy Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0795","DIST_08","ELEV_04","WXCAT_15","Perfect Climber's Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0796","DIST_08","ELEV_05","WXCAT_01","Frozen Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0797","DIST_08","ELEV_05","WXCAT_02","Chilly Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0798","DIST_08","ELEV_05","WXCAT_03","Crisp Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0799","DIST_08","ELEV_05","WXCAT_04","Damp Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0800","DIST_08","ELEV_05","WXCAT_05","Dry Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0801","DIST_08","ELEV_05","WXCAT_06","Swampy Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0802","DIST_08","ELEV_05","WXCAT_07","Toasty Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0803","DIST_08","ELEV_05","WXCAT_08","Slick Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0804","DIST_08","ELEV_05","WXCAT_09","Sweaty Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0805","DIST_08","ELEV_05","WXCAT_10","Molten Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0806","DIST_08","ELEV_05","WXCAT_11","Desert Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0807","DIST_08","ELEV_05","WXCAT_12","Windy Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0808","DIST_08","ELEV_05","WXCAT_13","Stormy Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0809","DIST_08","ELEV_05","WXCAT_14","Foggy Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0810","DIST_08","ELEV_05","WXCAT_15","Perfect Leg Burner Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0811","DIST_08","ELEV_06","WXCAT_01","Frozen Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0812","DIST_08","ELEV_06","WXCAT_02","Chilly Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0813","DIST_08","ELEV_06","WXCAT_03","Crisp Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0814","DIST_08","ELEV_06","WXCAT_04","Damp Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0815","DIST_08","ELEV_06","WXCAT_05","Dry Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0816","DIST_08","ELEV_06","WXCAT_06","Swampy Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0817","DIST_08","ELEV_06","WXCAT_07","Toasty Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0818","DIST_08","ELEV_06","WXCAT_08","Slick Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0819","DIST_08","ELEV_06","WXCAT_09","Sweaty Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0820","DIST_08","ELEV_06","WXCAT_10","Molten Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0821","DIST_08","ELEV_06","WXCAT_11","Desert Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0822","DIST_08","ELEV_06","WXCAT_12","Windy Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0823","DIST_08","ELEV_06","WXCAT_13","Stormy Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0824","DIST_08","ELEV_06","WXCAT_14","Foggy Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0825","DIST_08","ELEV_06","WXCAT_15","Perfect Summit Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0826","DIST_08","ELEV_99","WXCAT_01","Frozen Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0827","DIST_08","ELEV_99","WXCAT_02","Chilly Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0828","DIST_08","ELEV_99","WXCAT_03","Crisp Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0829","DIST_08","ELEV_99","WXCAT_04","Damp Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0830","DIST_08","ELEV_99","WXCAT_05","Dry Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0831","DIST_08","ELEV_99","WXCAT_06","Swampy Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0832","DIST_08","ELEV_99","WXCAT_07","Toasty Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0833","DIST_08","ELEV_99","WXCAT_08","Slick Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0834","DIST_08","ELEV_99","WXCAT_09","Sweaty Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0835","DIST_08","ELEV_99","WXCAT_10","Molten Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0836","DIST_08","ELEV_99","WXCAT_11","Desert Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0837","DIST_08","ELEV_99","WXCAT_12","Windy Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0838","DIST_08","ELEV_99","WXCAT_13","Stormy Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0839","DIST_08","ELEV_99","WXCAT_14","Foggy Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0840","DIST_08","ELEV_99","WXCAT_15","Perfect Unknown Terrain Long Haul","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0841","DIST_09","ELEV_01","WXCAT_01","Frozen Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0842","DIST_09","ELEV_01","WXCAT_02","Chilly Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0843","DIST_09","ELEV_01","WXCAT_03","Crisp Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0844","DIST_09","ELEV_01","WXCAT_04","Damp Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0845","DIST_09","ELEV_01","WXCAT_05","Dry Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0846","DIST_09","ELEV_01","WXCAT_06","Swampy Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0847","DIST_09","ELEV_01","WXCAT_07","Toasty Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0848","DIST_09","ELEV_01","WXCAT_08","Slick Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0849","DIST_09","ELEV_01","WXCAT_09","Sweaty Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0850","DIST_09","ELEV_01","WXCAT_10","Molten Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0851","DIST_09","ELEV_01","WXCAT_11","Desert Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0852","DIST_09","ELEV_01","WXCAT_12","Windy Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0853","DIST_09","ELEV_01","WXCAT_13","Stormy Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0854","DIST_09","ELEV_01","WXCAT_14","Foggy Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0855","DIST_09","ELEV_01","WXCAT_15","Perfect Flat Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0856","DIST_09","ELEV_02","WXCAT_01","Frozen Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0857","DIST_09","ELEV_02","WXCAT_02","Chilly Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0858","DIST_09","ELEV_02","WXCAT_03","Crisp Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0859","DIST_09","ELEV_02","WXCAT_04","Damp Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0860","DIST_09","ELEV_02","WXCAT_05","Dry Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
